5755;Passade;24253
5755;Prasdorf;24253
5755;Probsteierhagen;24253
5755;Schönberg (Holstein);24217
5755;Stakendorf;24217
5755;Stein;24235
5755;Stoltenberg;24256
5755;Wendtorf;24235
5755;Wisch;24217
5775;Selent/ Schlesen;
5775;Dobersdorf;24232
5775;Lammershagen;24238
5775;Martensrade;24238
5775;Mucheln;24238
5775;Schlesen;24256
5775;Selent;24238
5775;Fargau-Pratjau;24256
5782;Schrevenborn;
5782;Heikendorf;24226
5782;Mönkeberg;24226
5782;Schönkirchen;24226
5785;Bokhorst-Wankendorf;
5785;Belau;24601
5785;Großharrie;24625
5785;Rendswühren;24619
5785;Ruhwinkel;24601
5785;Schillsdorf;24637
5785;Stolpe;24601
5785;Tasdorf;24536
5785;Wankendorf;24601
5803;Achterwehr;
5803;Achterwehr;24239
5803;Bredenbek;24796
5803;Felde;24242
5803;Krummwisch;24796
5803;Melsdorf;24109
5803;Ottendorf;24107
5803;Quarnbek;24107
5803;Westensee;24259
5822;Dänischenhagen;
5822;Dänischenhagen;24229
5822;Noer;24214
5822;Schwedeneck;24229
5822;Strande;24229
5824;Dänischer Wohld;
5824;Felm;24161
5824;Felm;24214
5824;Felm;24244
5824;Gettorf;24214
5824;Lindau;24214
5824;Neudorf-Bornstein;24214
5824;Neuwittenbek;24161
5824;Neuwittenbek;24214
5824;Osdorf;24251
5824;Schinkel;24214
5824;Tüttendorf;24214
5830;Flintbek;
5830;Böhnhusen;24220
5830;Flintbek;24220
5830;Schönhorst;24220
5830;Techelsdorf;24220
5833;Fockbek;
5833;Alt Duvenstedt;24782
5833;Alt Duvenstedt;24791
5833;Alt Duvenstedt;24811
5833;Fockbek;24787
5833;Nübbel;24809
5833;Rickert;24782
5833;Rickert;24787
5847;Hohner Harde;
5847;Bargstall;24806
5847;Breiholz;24797
5847;Christiansholm;24799
5847;Elsdorf-Westermühlen;24800
5847;Friedrichsgraben;24799
5847;Friedrichsholm;24799
5847;Hamdorf;24805
5847;Hohn;24806
5847;Königshügel;24799
5847;Lohe-Föhrden;24806
5847;Prinzenmoor;24805
5847;Sophienhamm;24806
5853;Jevenstedt;
5853;Brinjahe;24816
5853;Embühren;24819
5853;Haale;24819
5853;Hamweddel;24816
5853;Hörsten;24797
5853;Jevenstedt;24808
5853;Luhnstedt;24816
5853;Schülp b. Rendsburg;24813
5853;Stafstedt;24816
5853;Westerrönfeld;24784
5859;Molfsee;
5859;Blumenthal;24241
5859;Mielkendorf;24247
5859;Molfsee;24113
5859;Rodenbek;24247
5859;Rumohr;24254
5859;Schierensee;24241
5864;Nortorfer  Land;
5864;Bargstedt;24793
5864;Bokel;24802
5864;Borgdorf-Seedorf;24589
5864;Brammer;24793
5864;Dätgen;24589
5864;Eisendorf;24589
5864;Ellerdorf;24589
5864;Emkendorf;24802
5864;Gnutz;24622
5864;Groß Vollstedt;24802
5864;Krogaspe;24644
5864;Langwedel;24631
5864;Nortorf, Stadt;24589
5864;Oldenhütten;24793
5864;Schülp b. Nortorf;24589
5864;Timmaspe;24644
5864;Warder;24646
5888;Eiderkanal;
5888;Bovenau;24796
5888;Haßmoor;24790
5888;Ostenfeld (Rendsburg);24790
5888;Osterrönfeld;24783
5888;Rade b. Rendsburg;24790
5888;Rade b. Rendsburg;24794
5888;Schacht-Audorf;24783
5888;Schacht-Audorf;24790
5888;Schacht-Audorf;24794
5888;Schülldorf;24790
5889;Bordesholm;
5889;Bissee;24582
5889;Bordesholm;24582
5889;Brügge;24582
5889;Grevenkrug;24241
5889;Groß Buchwald;24582
5889;Hoffeld;24582
5889;Loop;24644
5889;Mühbrook;24582
5889;Negenharrie;24625
5889;Reesdorf;24241
5889;Schmalstede;24241
5889;Schönbek;24582
5889;Sören;24241
5889;Wattenbek;24582
5890;Hüttener Berge;
5890;Ascheffel;24358
5890;Borgstedt;24794
5890;Brekendorf;24811
5890;Bünsdorf;24794
5890;Damendorf;24361
5890;Groß Wittensee;24361
5890;Haby;24361
5890;Holtsee;24363
5890;Holzbunge;24361
5890;Hütten;24358
5890;Klein Wittensee;24361
5890;Neu Duvenstedt;24791
5890;Neu Duvenstedt;24794
5890;Osterby;24367
5890;Owschlag;24811
5890;Owschlag;24848
5890;Sehestedt;24814
5890;Ahlefeld-Bistensee;24358
5893;Schlei-Ostsee;
5893;Altenhof;24340
5893;Barkelsby;24360
5893;Brodersby;24398
5893;Damp;24351
5893;Dörphof;24398
5893;Fleckeby;24357
5893;Gammelby;24340
5893;Güby;24357
5893;Holzdorf;24364
5893;Hummelfeld;24357
5893;Karby;24398
5893;Kosel;24354
5893;Loose;24366
5893;Goosefeld;24340
5893;Rieseby;24354
5893;Thumby;24351
5893;Waabs;24369
5893;Windeby;24340
5893;Winnemark;24398
5895;Mittelholstein;
5895;Arpsdorf;24634
5895;Aukrug;24613
5895;Beldorf;25557
5895;Beldorf;25567
5895;Bendorf;25557
5895;Beringstedt;25575
5895;Bornholt;25557
5895;Bornholt;25725
5895;Ehndorf;24647
5895;Gokels;25557
5895;Grauel;24594
5895;Hanerau-Hademarschen;25557
5895;Heinkenborstel;24594
5895;Hohenwestedt;24594
5895;Jahrsdorf;24594
5895;Lütjenwestedt;25585
5895;Meezen;24594
5895;Mörel;24594
5895;Nienborstel;24819
5895;Nindorf;24594
5895;Oldenbüttel;25557
5895;Osterstedt;25590
5895;Padenstedt;24634
5895;Rade b. Hohenwestedt;24594
5895;Remmels;24594
5895;Seefeld;25557
5895;Steenfeld;25557
5895;Tackesdorf;24797
5895;Tackesdorf;25585
5895;Tappendorf;24594
5895;Thaden;25557
5895;Todenbüttel;24819
5895;Wapelfeld;24594
5912;Eggebek;
5912;Eggebek;24852
5912;Janneby;24992
5912;Jerrishoe;24963
5912;Jörl;24992
5912;Langstedt;24852
5912;Sollerup;24852
5912;Süderhackstedt;24852
5912;Süderhackstedt;24992
5912;Wanderup;24997
5915;Haddeby;
5915;Borgwedel;24857
5915;Busdorf;24866
5915;Dannewerk;24867
5915;Fahrdorf;24857
5915;Geltorf;24884
5915;Jagel;24848
5915;Jagel;24878
5915;Lottorf;24878
5915;Selk;24884
5919;Hürup;
5919;Tastrup;24943
5919;Ausacker;24975
5919;Großsolt;24991
5919;Hürup;24975
5919;Husby;24975
5919;Maasbüll;24975
5919;Freienwill;24991
5920;Kappeln-Land;
5920;Arnis, Stadt;24399
5920;Grödersby;24376
5920;Grödersby;24399
5920;Oersberg;24407
5920;Rabenkirchen-Faulück;24407
5937;Langballig;
5937;Dollerup;24989
5937;Grundhof;24977
5937;Langballig;24977
5937;Munkbrarup;24960
5937;Ringsberg;24977
5937;Wees;24999
5937;Westerholz;24977
5940;Oeversee;
5940;Sieverstedt;24885
5940;Tarp;24963
5940;Oeversee;24988
5949;Amt Mittelangeln;
5949;Schnarup-Thumby;24891
5949;Sörup;24966
5949;Mittelangeln;24986
5952;Schafflund;
5952;Böxlund;24994
5952;Großenwiehe;24969
5952;Hörup;24980
5952;Holt;24994
5952;Jardelund;24994
5952;Medelby;24994
5952;Meyn;24980
5952;Nordhackstedt;24980
5952;Osterby;24994
5952;Schafflund;24980
5952;Wallsbüll;24980
5952;Weesby;24994
5952;Lindewitt;24969
5974;Süderbrarup;
5974;Böel;24401
5974;Böel;24405
5974;Böel;24891
5974;Brebel;24392
5974;Dollrottfeld;24392
5974;Loit;24888
5974;Mohrkirch;24392
5974;Mohrkirch;24405
5974;Mohrkirch;24891
5974;Norderbrarup;24392
5974;Nottfeld;24392
5974;Rügge;24405
5974;Saustrup;24392
5974;Scheggerott;24392
5974;Steinfeld;24888
5974;Süderbrarup;24392
5974;Ulsnis;24897
5974;Wagersrott;24392
5974;Boren;24392
5987;Südangeln;
5987;Böklund;24860
5987;Brodersby;24864
5987;Goltoft;24864
5987;Havetoft;24873
5987;Idstedt;24879
5987;Klappholz;24860
5987;Neuberend;24879
5987;Schaalby;24882
5987;Stolk;24890
5987;Struxdorf;24891
5987;Süderfahrenstedt;24890
5987;Taarstedt;24893
5987;Tolk;24894
5987;Uelsby;24860
5987;Twedt;24894
5987;Nübel;24881
5990;Geltinger Bucht;
5990;Ahneby;24996
5990;Esgrus;24402
5990;Gelting;24395
5990;Hasselberg;24376
5990;Kronsgaard;24395
5990;Maasholm;24404
5990;Nieby;24395
5990;Niesgrau;24395
5990;Pommerby;24395
5990;Rabel;24376
5990;Rabenholz;24395
5990;Stangheck;24395
5990;Steinberg;24972
5990;Sterup;24996
5990;Stoltebüll;24409
5990;Steinbergkirche;24972
5993;Arensharde;
5993;Bollingstedt;24855
5993;Ellingstedt;24870
5993;Hollingstedt;24876
5993;Hüsby;24850
5993;Jübek;24855
5993;Lürschau;24850
5993;Schuby;24837
5993;Schuby;24850
5993;Silberstedt;24887
5993;Treia;24896
5996;Kropp-Stapelholm;
5996;Alt Bennebek;24848
5996;Bergenhusen;24861
5996;Börm;24863
5996;Dörpstedt;24869
5996;Erfde;24803
5996;Groß Rheide;24848
5996;Klein Bennebek;24848
5996;Klein Bennebek;24863
5996;Klein Rheide;24848
5996;Kropp;24848
5996;Meggerdorf;24799
5996;Meggerdorf;24861
5996;Norderstapel;25868
5996;Süderstapel;25879
5996;Tetenhusen;24817
5996;Tielen;24803
5996;Wohlde;24899
